Date,0C Magnetic Field - X ([nT]),0B Magnetic Field - Y ([nT]),0A Magnetic Field - Z ([nT]),
2016-01-21 03:25:00,19840.4,3379.60000000001,52074.8,
2016-01-21 03:26:00,19840.4,3379.60000000001,52101.6,
2016-01-21 03:27:00,19907.4,3298.99999999998,52182.2,
2016-01-21 03:28:00,19867.2,3379.60000000001,52074.8,
2016-01-21 03:29:00,19786.6,3352.8,52128.4,
2016-01-21 03:30:00,19827,3366.20000000001,52142,
2016-01-21 03:31:00,19921,3231.99999999999,52289.6,
2016-01-21 03:32:00,19921,3191.59999999998,52249.4,
2016-01-21 03:33:00,19947.8,3325.8,52115,
2016-01-21 03:34:00,19974.6,3285.60000000002,52128.4,
2016-01-21 03:35:00,19867.2,3352.8,52061.4,
2016-01-21 03:36:00,19974.6,3178.20000000002,52236,
2016-01-21 03:37:00,19867.2,3352.8,52074.8,
2016-01-21 03:38:00,19813.4,3393.00000000002,52101.6,
2016-01-21 03:39:00,19867.2,3366.20000000001,52101.6,
2016-01-21 03:40:00,19934.4,3245.4,52168.8,
2016-01-21 03:41:00,19880.6,3312.39999999999,52195.6,
2016-01-21 03:42:00,19934.4,3272.20000000001,52168.8,
2016-01-21 03:43:00,19827,3352.8,52128.4,
2016-01-21 03:44:00,19867.2,3339.39999999999,52142,
2016-01-21 03:45:00,20095.4,3097.59999999999,52397,
2016-01-21 03:46:00,19947.8,3204.99999999999,52289.6,
2016-01-21 03:47:00,20229.8,3017,52504.4,
2016-01-21 03:48:00,19961.2,3258.8,52249.4,
2016-01-21 03:49:00,19974.6,3285.60000000002,52222.4,
2016-01-21 03:50:00,19840.4,3393.00000000002,52048,
2016-01-21 03:51:00,19813.4,3379.60000000001,52128.4,
2016-01-21 03:52:00,19773.2,3419.79999999999,52061.4,
2016-01-21 03:53:00,19813.4,3379.60000000001,52115,
2016-01-21 03:54:00,19894,3339.39999999999,52101.6,
2016-01-21 03:55:00,19840.4,3366.20000000001,52088.2,
2016-01-21 03:56:00,19880.6,3339.39999999999,52101.6,
2016-01-21 03:57:00,19827,3366.20000000001,52142,
2016-01-21 03:58:00,19813.4,3285.60000000002,52074.8,
2016-01-21 03:59:00,19827,3339.39999999999,52101.6,
2016-01-21 04:00:00,19880.6,3258.8,52276.2,
2016-01-21 04:01:00,18833.2,4346.40000000001,51121.4,
2016-01-21 04:02:00,18940.6,4306.19999999999,51188.6,
2016-01-21 04:03:00,18739.2,4494.19999999998,51054.2,
2016-01-21 04:04:00,18833.2,4427,51067.6,
2016-01-21 04:05:00,18846.6,4333.00000000001,51215.4,
2016-01-21 04:06:00,19115.2,4091.39999999999,51430.2,
2016-01-21 04:07:00,18860,4319.6,51242.2,
2016-01-21 04:08:00,18873.6,4292.79999999998,51255.6,
2016-01-21 04:09:00,18913.8,4265.79999999998,51202,
2016-01-21 04:10:00,18967.4,4265.79999999998,51228.8,
2016-01-21 04:11:00,18981,4212.2,51349.6,
2016-01-21 04:12:00,18913.8,4279.19999999999,51255.6,
2016-01-21 04:13:00,18873.6,4279.19999999999,51269,
2016-01-21 04:14:00,18954,4279.19999999999,51242.2,
2016-01-21 04:15:00,18900.4,4306.19999999999,51215.4,
2016-01-21 04:16:00,18873.6,4333.00000000001,51202,
2016-01-21 04:17:00,19034.6,4225.6,51255.6,
2016-01-21 04:18:00,18873.6,4427,51067.6,
2016-01-21 04:19:00,18860,4386.80000000002,51161.6,
2016-01-21 04:20:00,18940.6,4265.79999999998,51282.6,
2016-01-21 04:21:00,18940.6,4225.6,51336.2,
2016-01-21 04:22:00,18954,4252.40000000002,51282.6,
2016-01-21 04:23:00,18940.6,4265.79999999998,51255.6,
2016-01-21 04:24:00,18981,4212.2,51282.6,
2016-01-21 04:25:00,19007.8,4239.00000000001,51255.6,
2016-01-21 04:26:00,18940.6,4265.79999999998,51282.6,
2016-01-21 04:27:00,18981,4212.2,51296,
2016-01-21 04:28:00,18913.8,4279.19999999999,51269,
2016-01-21 04:29:00,19007.8,4212.2,51282.6,
2016-01-21 04:30:00,18940.6,4265.79999999998,51296,
2016-01-21 04:31:00,19142,4145.00000000002,51403.4,
2016-01-21 04:32:00,18833.2,4373.19999999999,51175.2,
2016-01-21 04:33:00,18927.2,4333.00000000001,51188.6,
2016-01-21 04:34:00,18994.4,4225.6,51255.6,
2016-01-21 04:35:00,18981,4252.40000000002,51242.2,
2016-01-21 04:36:00,18913.8,4265.79999999998,51296,
2016-01-21 04:37:00,18981,4225.6,51269,
2016-01-21 04:38:00,18967.4,4225.6,51322.8,
2016-01-21 04:39:00,18994.4,4198.79999999999,51336.2,
2016-01-21 04:40:00,19182.4,4010.8,51430.2,
2016-01-21 04:41:00,18981,4225.6,51282.6,
2016-01-21 04:42:00,18981,4212.2,51322.8,
2016-01-21 04:43:00,19034.6,4171.79999999999,51309.4,
2016-01-21 04:44:00,18967.4,4185.2,51376.6,
2016-01-21 04:46:00,19007.8,4171.79999999999,51349.6,
2016-01-21 04:47:00,19061.6,4198.79999999999,51349.6,
2016-01-21 04:48:00,18927.2,4333.00000000001,51188.6,
2016-01-21 04:49:00,18913.8,4306.19999999999,51202,
2016-01-21 04:50:00,18994.4,4198.79999999999,51336.2,
2016-01-21 04:51:00,19021.2,4171.79999999999,51363,
2016-01-21 04:52:00,19048,4158.39999999998,51363,
2016-01-21 04:53:00,19048,4158.39999999998,51336.2,
2016-01-21 04:54:00,19007.8,4185.2,51349.6,
2016-01-21 04:55:00,19034.6,4158.39999999998,51349.6,
2016-01-21 04:56:00,19007.8,4185.2,51349.6,
2016-01-21 04:57:00,19021.2,4158.39999999998,51376.6,
2016-01-21 04:58:00,19048,4158.39999999998,51363,
2016-01-21 04:59:00,19021.2,4185.2,51349.6,
2016-01-21 05:00:00,19034.6,4131.60000000001,51403.4,
2016-01-21 05:01:00,18712.4,4413.59999999999,51202,
2016-01-21 05:02:00,19142,4118.2,51376.6,
2016-01-21 05:03:00,18712.4,4534.4,51027.4,
2016-01-21 05:04:00,18725.8,4480.80000000002,51067.6,
2016-01-21 05:05:00,19048,4131.60000000001,51416.8,
2016-01-21 05:06:00,19034.6,4145.00000000002,51416.8,
2016-01-21 05:07:00,19007.8,4118.2,51457,
2016-01-21 05:08:00,19048,4104.79999999999,51430.2,
2016-01-21 05:09:00,18994.4,4145.00000000002,51416.8,
2016-01-21 05:10:00,19007.8,4104.79999999999,51430.2,
2016-01-21 05:11:00,19075,4091.39999999999,51443.6,
2016-01-21 05:12:00,19075,4064.39999999999,51457,
2016-01-21 05:13:00,19034.6,4091.39999999999,51497.4,
2016-01-21 05:14:00,19088.4,4064.39999999999,51470.6,
2016-01-21 05:15:00,18967.4,4171.79999999999,51403.4,
2016-01-21 05:16:00,18712.4,4413.59999999999,51228.8,
2016-01-21 05:17:00,19142,4104.79999999999,51470.6,
2016-01-21 05:18:00,18725.8,4507.59999999999,51094.6,
2016-01-21 05:19:00,18779.6,4453.80000000002,51121.4,
2016-01-21 05:20:00,19115.2,4091.39999999999,51470.6,
2016-01-21 05:21:00,19155.6,4037.60000000002,51484,
2016-01-21 05:22:00,19101.8,4050.99999999998,51524.2,
2016-01-21 05:23:00,19115.2,4077.8,51524.2,
2016-01-21 05:24:00,19101.8,4050.99999999998,51537.6,
2016-01-21 05:25:00,19155.6,4050.99999999998,51484,
2016-01-21 05:26:00,19128.6,4077.8,51457,
2016-01-21 05:27:00,19142,4024.20000000001,51564.6,
2016-01-21 05:28:00,19101.8,4077.8,51510.8,
2016-01-21 05:29:00,19142,4064.39999999999,51484,
2016-01-21 05:30:00,19101.8,4077.8,51524.2,
2016-01-21 05:31:00,18913.8,4265.79999999998,51349.6,
2016-01-21 05:32:00,19169,4091.39999999999,51524.2,
2016-01-21 05:33:00,18846.6,4440.40000000001,51121.4,
2016-01-21 05:34:00,18833.2,4413.59999999999,51188.6,
2016-01-21 05:35:00,19155.6,4064.39999999999,51470.6,
2016-01-21 05:36:00,19061.6,4118.2,51484,
2016-01-21 05:37:00,19195.8,3983.8,51591.4,
2016-01-21 05:38:00,19209.2,3956.99999999999,51564.6,
2016-01-21 05:39:00,19075,4077.8,51524.2,
2016-01-21 05:40:00,19088.4,4077.8,51510.8,
2016-01-21 05:41:00,19222.6,3970.39999999999,51591.4,
2016-01-21 05:42:00,19195.8,3983.8,51578,
2016-01-21 05:43:00,19115.2,4037.60000000002,51551,
2016-01-21 05:44:00,19182.4,3997.20000000001,51551,
2016-01-21 05:45:00,18900.4,4252.40000000002,51309.4,
2016-01-21 05:46:00,18994.4,4198.79999999999,51416.8,
2016-01-21 05:47:00,19209.2,4050.99999999998,51591.4,
2016-01-21 05:48:00,18806.4,4453.80000000002,51175.2,
2016-01-21 05:49:00,18913.8,4386.80000000002,51202,
2016-01-21 05:50:00,19195.8,4010.8,51551,
2016-01-21 05:51:00,19169,4024.20000000001,51591.4,
2016-01-21 05:52:00,19209.2,4037.60000000002,51551,
2016-01-21 05:53:00,19209.2,4024.20000000001,51631.6,
2016-01-21 05:54:00,19155.6,4024.20000000001,51618.2,
2016-01-21 05:55:00,19182.4,4010.8,51604.8,
2016-01-21 05:56:00,19128.6,4024.20000000001,51604.8,
2016-01-21 05:57:00,19169,4050.99999999998,51537.6,
2016-01-21 05:58:00,19182.4,4050.99999999998,51578,
2016-01-21 05:59:00,19155.6,4024.20000000001,51618.2,
2016-01-21 06:00:00,19007.8,4212.2,51403.4,
2016-01-21 06:01:00,18954,4252.40000000002,51390,
2016-01-21 06:02:00,19236,4037.60000000002,51604.8,
2016-01-21 06:03:00,18900.4,4386.80000000002,51282.6,
2016-01-21 06:04:00,18887,4386.80000000002,51296,
2016-01-21 06:05:00,19169,4024.20000000001,51658.6,
2016-01-21 06:06:00,19169,4024.20000000001,51645,
2016-01-21 06:07:00,19155.6,4091.39999999999,51524.2,
2016-01-21 06:08:00,19155.6,4024.20000000001,51645,
2016-01-21 06:09:00,19195.8,4024.20000000001,51631.6,
2016-01-21 06:10:00,19195.8,4037.60000000002,51618.2,
2016-01-21 06:11:00,19182.4,4024.20000000001,51645,
2016-01-21 06:12:00,19209.2,4010.8,51645,
2016-01-21 06:13:00,19182.4,4050.99999999998,51537.6,
2016-01-21 06:14:00,19195.8,3983.8,51631.6,
2016-01-21 06:15:00,18927.2,4252.40000000002,51403.4,
2016-01-21 06:16:00,19075,4104.79999999999,51484,
2016-01-21 06:17:00,19195.8,4010.8,51645,
2016-01-21 06:18:00,18860,4386.80000000002,51242.2,
2016-01-21 06:19:00,18913.8,4319.6,51296,
2016-01-21 06:20:00,19195.8,3997.20000000001,51618.2,
2016-01-21 06:21:00,19195.8,3997.20000000001,51645,
2016-01-21 06:22:00,19169,3983.8,51658.6,
2016-01-21 06:23:00,19182.4,3983.8,51645,
2016-01-21 06:24:00,19169,3983.8,51672,
2016-01-21 06:25:00,19169,3983.8,51672,
2016-01-21 06:26:00,19169,3983.8,51672,
2016-01-21 06:27:00,19169,3983.8,51645,
2016-01-21 06:28:00,19169,3983.8,51631.6,
2016-01-21 06:29:00,19209.2,3956.99999999999,51658.6,
2016-01-21 06:30:00,18900.4,4265.79999999998,51363,
2016-01-21 06:31:00,19195.8,4010.8,51658.6,
2016-01-21 06:32:00,18873.6,4319.6,51336.2,
2016-01-21 06:33:00,18913.8,4319.6,51296,
2016-01-21 06:34:00,19195.8,3983.8,51604.8,
2016-01-21 06:35:00,19142,3997.20000000001,51658.6,
2016-01-21 06:36:00,19142,3970.39999999999,51672,
2016-01-21 06:37:00,19209.2,3943.60000000002,51645,
2016-01-21 06:38:00,19128.6,3983.8,51658.6,
2016-01-21 06:39:00,19142,3970.39999999999,51672,
2016-01-21 06:40:00,19169,3956.99999999999,51645,
2016-01-21 06:41:00,19115.2,4010.8,51658.6,
2016-01-21 06:42:00,19182.4,3956.99999999999,51631.6,
2016-01-21 06:43:00,19209.2,3943.60000000002,51631.6,
2016-01-21 06:44:00,19195.8,3943.60000000002,51618.2,
2016-01-21 06:46:00,18819.8,4319.6,51322.8,
2016-01-21 06:47:00,19115.2,4077.8,51564.6,
2016-01-21 06:48:00,18900.4,4306.19999999999,51282.6,
2016-01-21 06:49:00,18846.6,4359.80000000002,51202,
2016-01-21 06:50:00,19101.8,4037.60000000002,51497.4,
2016-01-21 06:51:00,19195.8,3956.99999999999,51618.2,
2016-01-21 06:52:00,19115.2,4010.8,51618.2,
2016-01-21 06:53:00,19155.6,4010.8,51578,
2016-01-21 06:54:00,19155.6,3983.8,51618.2,
2016-01-21 06:55:00,19061.6,4064.39999999999,51564.6,
2016-01-21 06:56:00,19155.6,4010.8,51578,
2016-01-21 06:57:00,19128.6,4010.8,51591.4,
2016-01-21 06:58:00,19128.6,4024.20000000001,51631.6,
2016-01-21 06:59:00,19195.8,3997.20000000001,51604.8,
2016-01-21 07:00:00,19142,4010.8,51645,
2016-01-21 07:01:00,18819.8,4333.00000000001,51336.2,
2016-01-21 07:02:00,19263,3997.20000000001,51645,
2016-01-21 07:03:00,18833.2,4373.19999999999,51269,
2016-01-21 07:04:00,18900.4,4359.80000000002,51242.2,
2016-01-21 07:05:00,19209.2,3943.60000000002,51645,
2016-01-21 07:06:00,19209.2,3956.99999999999,51618.2,
2016-01-21 07:07:00,19169,3983.8,51672,
2016-01-21 07:08:00,19222.6,3970.39999999999,51604.8,
2016-01-21 07:09:00,19155.6,3983.8,51645,
2016-01-21 07:10:00,19155.6,3983.8,51658.6,
2016-01-21 07:11:00,19155.6,3997.20000000001,51645,
2016-01-21 07:12:00,19209.2,4010.8,51591.4,
2016-01-21 07:13:00,19155.6,4010.8,51645,
2016-01-21 07:14:00,19169,4010.8,51645,
2016-01-21 07:15:00,19209.2,3970.39999999999,51645,
2016-01-21 07:16:00,18873.6,4292.79999999998,51376.6,
2016-01-21 07:17:00,19195.8,4037.60000000002,51618.2,
2016-01-21 07:18:00,18913.8,4333.00000000001,51269,
2016-01-21 07:19:00,18860,4333.00000000001,51296,
2016-01-21 07:20:00,19128.6,4050.99999999998,51604.8,
2016-01-21 07:21:00,19155.6,4050.99999999998,51564.6,
2016-01-21 07:22:00,19209.2,3970.39999999999,51672,
2016-01-21 07:23:00,19155.6,4024.20000000001,51578,
2016-01-21 07:24:00,19182.4,4010.8,51578,
2016-01-21 07:25:00,19142,4050.99999999998,51604.8,
2016-01-21 07:26:00,19128.6,4050.99999999998,51564.6,
2016-01-21 07:27:00,19182.4,4010.8,51604.8,
2016-01-21 07:28:00,19155.6,4037.60000000002,51564.6,
2016-01-21 07:29:00,19182.4,4050.99999999998,51537.6,
2016-01-21 07:30:00,19155.6,4037.60000000002,51591.4,
2016-01-21 07:31:00,18981,4225.6,51363,
2016-01-21 07:32:00,19155.6,4091.39999999999,51537.6,
2016-01-21 07:33:00,18806.4,4427,51215.4,
2016-01-21 07:34:00,18846.6,4440.40000000001,51161.6,
2016-01-21 07:35:00,19061.6,4104.79999999999,51484,
2016-01-21 07:36:00,19115.2,4064.39999999999,51564.6,
2016-01-21 07:37:00,19222.6,3956.99999999999,51658.6,
2016-01-21 07:38:00,19209.2,3983.8,51591.4,
2016-01-21 07:39:00,19142,4064.39999999999,51551,
2016-01-21 07:40:00,19115.2,4064.39999999999,51564.6,
2016-01-21 07:41:00,19169,4024.20000000001,51551,
2016-01-21 07:42:00,19195.8,4010.8,51564.6,
2016-01-21 07:43:00,19209.2,4010.8,51551,
2016-01-21 07:44:00,19209.2,4010.8,51564.6,
2016-01-21 07:45:00,18927.2,4265.79999999998,51363,
2016-01-21 07:46:00,18994.4,4198.79999999999,51403.4,
2016-01-21 07:47:00,19263,4010.8,51578,
2016-01-21 07:48:00,18887,4386.80000000002,51228.8,
2016-01-21 07:49:00,18900.4,4386.80000000002,51242.2,
2016-01-21 07:50:00,19155.6,4024.20000000001,51604.8,
2016-01-21 07:51:00,19169,4010.8,51631.6,
2016-01-21 07:52:00,19155.6,4010.8,51591.4,
2016-01-21 07:53:00,19155.6,4050.99999999998,51551,
2016-01-21 07:54:00,19128.6,4037.60000000002,51591.4,
2016-01-21 07:55:00,19142,4037.60000000002,51578,
2016-01-21 07:56:00,19128.6,4024.20000000001,51578,
2016-01-21 07:57:00,19169,4037.60000000002,51537.6,
2016-01-21 07:58:00,19182.4,3997.20000000001,51578,
2016-01-21 07:59:00,19182.4,4010.8,51591.4,
2016-01-21 08:00:00,18927.2,4252.40000000002,51349.6,
2016-01-21 08:01:00,18981,4131.60000000001,51457,
2016-01-21 08:02:00,19236,3983.8,51604.8,
2016-01-21 08:03:00,18873.6,4373.19999999999,51255.6,
2016-01-21 08:04:00,18913.8,4333.00000000001,51242.2,
2016-01-21 08:05:00,19195.8,4010.8,51604.8,
2016-01-21 08:06:00,19169,4010.8,51591.4,
2016-01-21 08:07:00,19169,3983.8,51604.8,
2016-01-21 08:08:00,19169,4024.20000000001,51618.2,
2016-01-21 08:09:00,19195.8,3983.8,51618.2,
2016-01-21 08:10:00,19195.8,3997.20000000001,51578,
2016-01-21 08:11:00,19182.4,3997.20000000001,51604.8,
2016-01-21 08:12:00,19195.8,4010.8,51551,
2016-01-21 08:13:00,19155.6,4037.60000000002,51564.6,
2016-01-21 08:14:00,19209.2,3983.8,51578,
2016-01-21 08:15:00,18981,4198.79999999999,51403.4,
2016-01-21 08:16:00,18981,4198.79999999999,51403.4,
2016-01-21 08:17:00,19195.8,4037.60000000002,51551,
2016-01-21 08:18:00,18846.6,4373.19999999999,51228.8,
2016-01-21 08:19:00,18846.6,4386.80000000002,51202,
2016-01-21 08:20:00,19128.6,4037.60000000002,51524.2,
2016-01-21 08:21:00,19195.8,4010.8,51564.6,
2016-01-21 08:22:00,19182.4,4010.8,51551,
2016-01-21 08:23:00,19169,4010.8,51591.4,
2016-01-21 08:24:00,19155.6,4064.39999999999,51524.2,
2016-01-21 08:25:00,19169,4024.20000000001,51578,
2016-01-21 08:26:00,19169,4010.8,51537.6,
2016-01-21 08:27:00,19155.6,4037.60000000002,51537.6,
2016-01-21 08:28:00,19155.6,4037.60000000002,51551,
2016-01-21 08:29:00,19182.4,4024.20000000001,51578,
2016-01-21 08:30:00,18900.4,4279.19999999999,51322.8,
2016-01-21 08:31:00,19182.4,4050.99999999998,51537.6,
2016-01-21 08:32:00,18873.6,4373.19999999999,51215.4,
2016-01-21 08:33:00,18819.8,4400.19999999998,51228.8,
2016-01-21 08:34:00,19142,4050.99999999998,51537.6,
2016-01-21 08:35:00,19128.6,4037.60000000002,51578,
2016-01-21 08:36:00,19142,4010.8,51537.6,
2016-01-21 08:37:00,19155.6,4024.20000000001,51537.6,
2016-01-21 08:38:00,19101.8,4077.8,51537.6,
2016-01-21 08:39:00,19182.4,4024.20000000001,51537.6,
2016-01-21 08:40:00,19169,4037.60000000002,51537.6,
2016-01-21 08:41:00,19169,4024.20000000001,51551,
2016-01-21 08:42:00,19155.6,4010.8,51591.4,
2016-01-21 08:43:00,19088.4,4104.79999999999,51510.8,
2016-01-21 08:44:00,19169,4010.8,51591.4,
2016-01-21 08:46:00,18887,4265.79999999998,51376.6,
2016-01-21 08:47:00,19209.2,4010.8,51564.6,
2016-01-21 08:48:00,18873.6,4359.80000000002,51228.8,
2016-01-21 08:49:00,18860,4359.80000000002,51242.2,
2016-01-21 08:50:00,19182.4,4037.60000000002,51537.6,
2016-01-21 08:51:00,19128.6,4064.39999999999,51470.6,
2016-01-21 08:52:00,19195.8,4010.8,51537.6,
2016-01-21 08:53:00,19195.8,3997.20000000001,51564.6,
2016-01-21 08:54:00,19169,3997.20000000001,51604.8,
2016-01-21 08:55:00,19209.2,3983.8,51578,
2016-01-21 08:56:00,19155.6,4010.8,51551,
2016-01-21 08:57:00,19169,4010.8,51578,
2016-01-21 08:58:00,19195.8,4010.8,51578,
2016-01-21 08:59:00,19155.6,4024.20000000001,51578,
2016-01-21 09:00:00,19182.4,3997.20000000001,51578,
2016-01-21 09:01:00,18846.6,4346.40000000001,51255.6,
2016-01-21 09:02:00,19249.4,4010.8,51564.6,
2016-01-21 09:03:00,18873.6,4359.80000000002,51269,
2016-01-21 09:04:00,18846.6,4373.19999999999,51228.8,
2016-01-21 09:05:00,19182.4,4010.8,51564.6,
2016-01-21 09:06:00,19182.4,4024.20000000001,51537.6,
2016-01-21 09:07:00,19249.4,3983.8,51618.2,
2016-01-21 09:08:00,19169,4024.20000000001,51564.6,
2016-01-21 09:09:00,19209.2,3983.8,51564.6,
2016-01-21 09:10:00,19209.2,3997.20000000001,51564.6,
2016-01-21 09:11:00,19182.4,4024.20000000001,51537.6,
2016-01-21 09:12:00,19236,3983.8,51578,
2016-01-21 09:13:00,19209.2,3997.20000000001,51591.4,
2016-01-21 09:14:00,19209.2,3997.20000000001,51551,
2016-01-21 09:15:00,19182.4,3997.20000000001,51578,
2016-01-21 09:16:00,18806.4,4440.40000000001,51175.2,
2016-01-21 09:17:00,19209.2,4037.60000000002,51578,
2016-01-21 09:18:00,18900.4,4346.40000000001,51228.8,
2016-01-21 09:19:00,18806.4,4453.80000000002,51175.2,
2016-01-21 09:20:00,19169,4010.8,51591.4,
2016-01-21 09:21:00,19236,3956.99999999999,51618.2,
2016-01-21 09:22:00,19155.6,4024.20000000001,51564.6,
2016-01-21 09:23:00,19182.4,4024.20000000001,51551,
2016-01-21 09:24:00,19142,4077.8,51524.2,
2016-01-21 09:25:00,19209.2,4010.8,51564.6,
2016-01-21 09:26:00,19236,3943.60000000002,51645,
2016-01-21 09:27:00,19142,4050.99999999998,51537.6,
2016-01-21 09:28:00,19115.2,4077.8,51510.8,
2016-01-21 09:29:00,19155.6,4037.60000000002,51564.6,
2016-01-21 09:30:00,19128.6,4064.39999999999,51551,
2016-01-21 09:31:00,18967.4,4225.6,51403.4,
2016-01-21 09:32:00,19236,4050.99999999998,51524.2,
2016-01-21 09:33:00,18860,4400.19999999998,51175.2,
2016-01-21 09:34:00,18900.4,4359.80000000002,51215.4,
2016-01-21 09:35:00,19249.4,3943.60000000002,51631.6,
2016-01-21 09:36:00,19088.4,3997.20000000001,51564.6,
2016-01-21 09:37:00,19128.6,4091.39999999999,51443.6,
2016-01-21 09:38:00,19209.2,3983.8,51604.8,
2016-01-21 09:39:00,19222.6,3983.8,51618.2,
2016-01-21 09:40:00,19209.2,4010.8,51537.6,
2016-01-21 09:41:00,19236,4024.20000000001,51551,
2016-01-21 09:42:00,19222.6,4037.60000000002,51551,
2016-01-21 09:43:00,19222.6,4024.20000000001,51578,
2016-01-21 09:44:00,19209.2,4010.8,51591.4,
2016-01-21 09:45:00,18981,4252.40000000002,51376.6,
2016-01-21 09:46:00,19034.6,4185.2,51416.8,
2016-01-21 09:47:00,19236,4050.99999999998,51510.8,
2016-01-21 09:48:00,18913.8,4319.6,51215.4,
2016-01-21 09:49:00,18873.6,4386.80000000002,51202,
2016-01-21 09:50:00,19209.2,4024.20000000001,51551,
2016-01-21 09:51:00,19169,4037.60000000002,51564.6,
2016-01-21 09:52:00,19209.2,4010.8,51578,
2016-01-21 09:53:00,19209.2,3983.8,51604.8,
2016-01-21 09:54:00,19169,4077.8,51497.4,
2016-01-21 09:55:00,19128.6,4024.20000000001,51578,
2016-01-21 09:56:00,19155.6,4037.60000000002,51551,
2016-01-21 09:57:00,19142,4064.39999999999,51510.8,
2016-01-21 09:58:00,19236,3997.20000000001,51604.8,
2016-01-21 09:59:00,19263,3997.20000000001,51604.8,
2016-01-21 10:00:00,18994.4,4239.00000000001,51363,
2016-01-21 10:01:00,19128.6,4145.00000000002,51430.2,
2016-01-21 10:02:00,-49395.6,19131,-136000.94,
2016-01-21 10:03:00,-49771.6,19480,-136336.66,
2016-01-21 10:04:00,-49744.8,19439.8,-136323.24,
2016-01-21 10:05:00,-49409,19090.6,-136000.94,
2016-01-21 10:06:00,-49422.4,19077.2,-136027.8,
2016-01-21 10:07:00,-49382.2,19050.4,-135987.52,
2016-01-21 10:08:00,-49409,19050.4,-135960.66,
2016-01-21 10:09:00,-49395.6,19090.6,-135974.1,
2016-01-21 10:10:00,-49462.8,19077.2,-136041.24,
2016-01-21 10:11:00,-49422.4,19037,-135960.66,
2016-01-21 10:12:00,-49409,19010,-135987.52,
2016-01-21 10:13:00,-49395.6,19010,-135987.52,
2016-01-21 10:14:00,-49435.8,19010,-135987.52,
2016-01-21 10:15:00,-49637.4,19198,-136215.8,
2016-01-21 10:16:00,-49543.4,19144.4,-136121.8,
2016-01-21 10:17:00,-49409,19010,-136068.1,
2016-01-21 10:18:00,-49785,19359.2,-136363.52,
2016-01-21 10:19:00,-49771.6,19332.4,-136336.66,
2016-01-21 10:20:00,-49449.4,18969.8,-136014.38,
2016-01-21 10:21:00,-49476.2,18943,-136000.94,
2016-01-21 10:22:00,-49462.8,18929.4,-136000.94,
2016-01-21 10:23:00,-49462.8,18969.8,-136000.94,
2016-01-21 10:24:00,-49503,18956.4,-136000.94,
2016-01-21 10:25:00,-49462.8,18943,-135987.52,
2016-01-21 10:26:00,-49516.4,18956.4,-135974.1,
2016-01-21 10:27:00,-49476.2,18929.4,-135987.52,
2016-01-21 10:28:00,-49516.4,18996.6,-136014.38,
2016-01-21 10:29:00,-49529.8,19010,-135974.1,
2016-01-21 10:30:00,-49758.2,19265.2,-136323.24,
2016-01-21 10:31:00,20659.4,5353.60000000002,50879.6,
2016-01-21 10:32:00,21304,5796.59999999999,50691.6,
2016-01-21 10:33:00,21371.2,5769.80000000002,50745.4,
2016-01-21 10:34:00,21666.6,5407.20000000001,51108,
2016-01-21 10:35:00,21680,5447.60000000002,51067.6,
2016-01-21 10:36:00,21693.4,5420.8,51081,
2016-01-21 10:37:00,21666.6,5460.99999999998,51014,
2016-01-21 10:38:00,21706.8,5407.20000000001,51121.4,
2016-01-21 10:39:00,21720.2,5407.20000000001,51134.8,
2016-01-21 10:40:00,21733.8,5407.20000000001,51134.8,
2016-01-21 10:41:00,21733.8,5407.20000000001,51134.8,
2016-01-21 10:43:00,21774,5393.8,51121.4,
2016-01-21 10:45:00,21760.6,5407.20000000001,51121.4,
2016-01-21 10:46:00,21357.8,5756.40000000001,50772.2,
2016-01-21 10:47:00,-49435.8,19104,-135960.66,
2016-01-21 10:48:00,-49771.6,19399.4,-136309.8,
2016-01-21 10:49:00,-49758.2,19399.4,-136282.94,
2016-01-21 10:50:00,-49449.4,19050.4,-136000.94,
2016-01-21 10:51:00,-49435.8,19050.4,-135960.66,
2016-01-21 10:52:00,-49409,19010,-135987.52,
2016-01-21 10:53:00,-49449.4,19050.4,-135974.1,
2016-01-21 10:54:00,-49529.8,19117.4,-136068.1,
2016-01-21 10:55:00,-49409,19023.4,-135960.66,
2016-01-21 10:56:00,-49422.4,19037,-135947.24,
2016-01-21 10:57:00,-49435.8,19023.4,-135960.66,
2016-01-21 10:58:00,-49422.4,18969.8,-135933.8,
2016-01-21 10:59:00,-49462.8,19063.8,-135960.66,
2016-01-21 11:00:00,-49503,19117.4,-136054.66,
2016-01-21 11:01:00,-49731.2,19345.8,-136309.8,
2016-01-21 11:02:00,-49476.2,19171.2,-136081.52,
2016-01-21 11:03:00,-49771.6,19426.4,-136323.24,
2016-01-21 11:04:00,-49798.4,19439.8,-136336.66,
2016-01-21 11:05:00,-49503,19090.6,-135987.52,
2016-01-21 11:06:00,-49543.4,19184.6,-136135.24,
2016-01-21 11:07:00,-49462.8,19037,-135960.66,
2016-01-21 11:08:00,-49449.4,19063.8,-135947.24,
2016-01-21 11:09:00,-49409,19010,-135960.66,
2016-01-21 11:10:00,-49449.4,19077.2,-135960.66,
2016-01-21 11:11:00,-49476.2,19090.6,-136000.94,
2016-01-21 11:12:00,-49449.4,19063.8,-135974.1,
2016-01-21 11:13:00,-49435.8,19063.8,-135987.52,
2016-01-21 11:14:00,-49409,19050.4,-135987.52,
